year,plot,column,row,accession,SampleName,DTF,DTH,PtHt,PcleLng,SdLen,TGW,SdWpPlot,SdW_z
2017,376,4,112,D-12037,S1F8_batch1,NA,NA,110,NA,NA,NA,97.45,-0.175689421
2017,378,4,114,CHEN-355,NA,NA,NA,90,NA,NA,NA,47.18,-0.763660718
2017,379,4,115,D-12428,NA,NA,NA,119,NA,NA,NA,145.55,0.386900978
2017,380,4,116,D-12223,NA,NA,NA,120,NA,NA,NA,78.09,-0.402129133
2017,381,4,117,D-12342,NA,NA,NA,95,NA,NA,NA,32.32,-0.937467232
2017,382,4,118,D-12385,NA,NA,NA,188,NA,NA,NA,17.66,-1.108934493
2017,383,4,119,PI-614885,S1C9_batch1,NA,NA,145,NA,NA,NA,153.03,0.474389048
2017,385,4,121,D-12259,S7F10_batch2,NA,NA,96,NA,NA,NA,47,-0.765766046
2017,387,4,123,D-10136,NA,NA,NA,140,NA,NA,NA,28.96,-0.976766686
2017,388,4,124,D-10102,NA,NA,NA,103,NA,NA,NA,71.68,-0.477102198
2017,389,4,125,Warmo-Australia,NA,NA,NA,185,NA,NA,NA,NA,NA
2017,393,4,129,D-12196,S1F2_batch1,NA,NA,110,NA,NA,NA,22.32,-1.054429893
2017,394,4,130,CHEN-155,S3C3_batch1,NA,NA,146,NA,NA,NA,NA,NA
2017,395,4,131,CHEN-348,NA,NA,NA,135,NA,NA,NA,69.45,-0.503184872
2017,397,4,133,D-12170,NA,NA,NA,85,NA,NA,NA,17.24,-1.113846924
2017,398,4,134,CHEN-64,S2F3_batch1,NA,NA,83,NA,NA,NA,38.64,-0.86354683
2017,399,4,135,D-12305,S6B2_batch2,NA,NA,112,NA,NA,NA,77.89,-0.404468386
2017,400,4,136,Ames-22159,S662_batch3,NA,NA,110,NA,NA,NA,NA,NA
2017,402,4,138,D-12398,S6F1_batch2,NA,NA,180,NA,NA,NA,415.82,3.548050814
2017,534,5,7,D-12138,NA,NA,NA,120,NA,NA,NA,85.27,-0.318149942
2017,531,5,10,PI-614938,S2H7_batch2,NA,NA,105,NA,NA,NA,66.82,-0.533946052
2017,530,5,11,PI-614885,S1C9_batch1,NA,NA,122,NA,NA,NA,72.02,-0.473125468
2017,529,5,12,PUC-mix-green,S1G8_batch1,NA,NA,144,NA,NA,NA,134.61,0.258943827
2017,528,5,13,D-12353,S3F6_batch1,NA,NA,140,NA,NA,NA,95.01,-0.20422831
2017,527,5,14,Regalona,S1C5_batch1,NA,NA,120,NA,NA,NA,124.12,0.136249995
2017,525,5,16,D-11915,NA,NA,NA,125,NA,NA,NA,9.15,-1.208469717
2017,524,5,17,Regalona,S1C5_batch1,NA,NA,105,NA,NA,NA,188.41,0.888202942
2017,523,5,18,D-12202,NA,NA,NA,42,NA,NA,NA,NA,NA
2017,522,5,19,D-12058,S6C8_batch2,NA,NA,130,NA,NA,NA,27.34,-0.995714637
2017,521,5,20,Regalona,S1C5_batch1,NA,NA,117,NA,NA,NA,143.28,0.360350454
2017,520,5,21,D-12049,NA,NA,NA,190,NA,NA,NA,6.02,-1.24507903
2017,519,5,22,CHEN-287,NA,NA,NA,147,NA,NA,NA,NA,NA
2017,518,5,23,D-11997,NA,NA,NA,112,NA,NA,NA,91.07,-0.250311599
2017,515,5,26,D-11955,S118_batch3,NA,NA,145,NA,NA,NA,91.97,-0.239784959
2017,512,5,29,D-12059,S1B12_batch2,NA,NA,128,NA,NA,NA,55.26,-0.669154888
2017,511,5,30,D-12132,S117_batch3,NA,NA,105,NA,NA,NA,7.27,-1.230458697
2017,510,5,31,PI-614912,S5F6_batch2,NA,NA,110,NA,NA,NA,91.1,-0.249960711
2017,509,5,32,PI-614905,NA,NA,NA,85,NA,NA,NA,73.55,-0.455230181
2017,508,5,33,D-12371,NA,NA,NA,65,NA,NA,NA,152.55,0.46877484
2017,506,5,35,D-11989,NA,NA,NA,145,NA,NA,NA,NA,NA
2017,505,5,36,CHEN-171,S6E4_batch2,NA,NA,115,NA,NA,NA,40.83,-0.837932007
2017,504,5,37,CHEN-189,NA,NA,NA,138,NA,NA,NA,158.7,0.540706877
2017,502,5,39,D-12214,NA,NA,NA,160,NA,NA,NA,66.23,-0.540846849
2017,500,5,41,CHEN-200,NA,NA,NA,190,NA,NA,NA,200,1.023762666
2017,499,5,42,D-11893,S3E8_batch1,NA,NA,125,NA,NA,NA,42.4,-0.81956887
2017,498,5,43,D-12163,NA,NA,NA,175,NA,NA,NA,276.04,1.91314674
2017,496,5,45,D-9995,NA,NA,NA,65,NA,NA,NA,80.77,-0.37078314
2017,494,5,47,CHEN-157,S6D1_batch2,NA,NA,100,NA,NA,NA,28.33,-0.984135333
2017,493,5,48,D-11898,S5H12_batch2,NA,NA,115,NA,NA,NA,42.17,-0.822259011
2017,490,5,51,D-12161,S109_batch3,NA,NA,128,NA,NA,NA,123.58,0.129934012
2017,489,5,52,D-12253,S4C7_batch1,NA,NA,175,NA,NA,NA,165.33,0.618253121
2017,488,5,53,Regalona,S1C5_batch1,NA,NA,120,NA,NA,NA,100.56,-0.139314034
2017,487,5,54,D-12403,NA,NA,NA,135,NA,NA,NA,NA,NA
2017,485,5,56,D-12084,NA,NA,NA,112,NA,NA,NA,70.28,-0.493476971
2017,483,5,58,CHEN-396,NA,NA,NA,145,NA,NA,NA,401.98,3.386174492
2017,482,5,59,PI-614885,S1C9_batch1,NA,NA,130,NA,NA,NA,40.96,-0.836411493
2017,479,5,62,RU-5,S1D5_batch1,NA,NA,130,NA,NA,NA,282.95,1.993967939
2017,478,5,63,EMBRAPA-Brazil,S4A7_batch1,NA,NA,118,NA,NA,NA,109.34,-0.036620817
2017,474,5,67,CHEN-406,S3E1_batch1,NA,NA,110,NA,NA,NA,28.23,-0.98530496
2017,473,5,68,D-12134,NA,NA,NA,140,NA,NA,NA,215.34,1.203183388
2017,472,5,69,38,S47_batch3,NA,NA,150,NA,NA,NA,110.86,-0.018842493
2017,471,5,70,CHEN-247,NA,NA,NA,165,NA,NA,NA,105.36,-0.083171956
2017,470,5,71,D-12282,S4C8_batch1,NA,NA,160,NA,NA,NA,168.37,0.65380977
2017,469,5,72,D-12392,NA,NA,NA,185,NA,NA,NA,28.18,-0.985889773
2017,468,5,73,Ames-13721,S1F6_batch1,NA,NA,107,NA,NA,NA,168.41,0.654277621
2017,467,5,74,D-12232,NA,NA,NA,100,NA,NA,NA,62.99,-0.578742751
2017,466,5,75,D-12126,NA,NA,NA,122,NA,NA,NA,84.06,-0.332302424
2017,465,5,76,D-9990,NA,NA,NA,113,NA,NA,NA,44.31,-0.797229001
2017,464,5,77,PI-614881,S4F10_batch1,NA,NA,100,NA,NA,NA,107.05,-0.063405267
2017,463,5,78,PI-614906,NA,NA,NA,120,NA,NA,NA,58.55,-0.630674172
2017,462,5,79,D-11965,S2E10_batch1,NA,NA,168,NA,NA,NA,89.13,-0.273002355
2017,461,5,80,Ames-13749,S1H7_batch1,NA,NA,115,NA,NA,NA,165.84,0.624218217
2017,460,5,81,PI-614885,S1C9_batch1,NA,NA,168,NA,NA,NA,185.05,0.848903488
2017,458,5,83,D-12238,NA,NA,NA,112,NA,NA,NA,NA,NA
2017,456,5,85,D-12061,NA,NA,NA,115,NA,NA,NA,105.09,-0.086329948
2017,455,5,86,CHEN-344,S3H5_batch1,NA,NA,115,NA,NA,NA,32.14,-0.93957256
2017,454,5,87,D-11910,NA,NA,NA,114,NA,NA,NA,63.45,-0.573362468
2017,452,5,89,CHEN-222,S2G3_batch1,NA,NA,118,NA,NA,NA,115.22,0.032153227
2017,451,5,90,D-11982,S5D7_batch2,NA,NA,135,NA,NA,NA,116.23,0.043966456
2017,450,5,91,Regalona,S1C5_batch1,NA,NA,100,NA,NA,NA,97.2,-0.178613488
2017,449,5,92,CHEN-291,S1E5_batch1,NA,NA,115,NA,NA,NA,93.95,-0.216626353
2017,448,5,93,CHEN-273,S2B3_batch2,NA,NA,170,NA,NA,NA,90.14,-0.261189126
2017,447,5,94,D-12225,NA,NA,NA,110,NA,NA,NA,43.54,-0.806235126
2017,446,5,95,PAL,NA,NA,NA,138,NA,NA,NA,197.89,0.999083545
2017,444,5,97,CHEN-340,NA,NA,NA,185,NA,NA,NA,215.15,1.200961098
2017,443,5,98,PI-614908,NA,NA,NA,65,NA,NA,NA,7.38,-1.229172108
2017,441,5,100,D-11890,NA,NA,NA,113,NA,NA,NA,25.96,-1.011855484
2017,440,5,101,D-11963,NA,NA,NA,125,NA,NA,NA,NA,NA
2017,439,5,102,CICA-17,S5G2_batch2,NA,NA,192,NA,NA,NA,373.63,3.054585348
2017,438,5,103,CHEN-178,S112_batch3,NA,NA,153,NA,NA,NA,169.85,0.671120244
2017,437,5,104,Ames-13744,S1A6_batch1,NA,NA,150,NA,NA,NA,182.02,0.813463802
2017,436,5,105,Ames-13737,S4F11_batch1,NA,NA,155,NA,NA,NA,163.42,0.595913253
2017,435,5,106,Ames-13746,NA,NA,NA,130,NA,NA,NA,342.98,2.696094792
2017,434,5,107,PI-614885,S1C9_batch1,NA,NA,163,NA,NA,NA,197.87,0.99884962
2017,433,5,108,CHEN-305,NA,NA,NA,112,NA,NA,NA,9.34,-1.206247427
2017,431,5,110,PI-665276,S847_batch3,NA,NA,110,NA,NA,NA,258.92,1.712906665
2017,430,5,111,CHEN-440,NA,NA,NA,108,NA,NA,NA,104.13,-0.097558364
2017,429,5,112,D-12326,S2E4_batch2,NA,NA,88,NA,NA,NA,54.93,-0.673014655
2017,428,5,113,PI-634923,NA,NA,NA,126,NA,NA,NA,206.15,1.095694703
2017,426,5,115,D-12372,NA,NA,NA,90,NA,NA,NA,21.08,-1.068933263
2017,425,5,116,CHEN-123,NA,NA,NA,95,NA,NA,NA,40.35,-0.843546215
2017,423,5,118,D-12429,NA,NA,NA,112,NA,NA,NA,38.9,-0.860505801
2017,421,5,120,CHEN-303,NA,NA,NA,138,NA,NA,NA,163.39,0.595562365
2017,420,5,121,Regalona,S1C5_batch1,NA,NA,108,NA,NA,NA,94.02,-0.215807614
2017,417,5,124,D-12276,NA,NA,NA,134,NA,NA,NA,100.43,-0.140834548
2017,416,5,125,D-12235,NA,NA,NA,148,NA,NA,NA,70.19,-0.494529635
2017,415,5,126,PI-634919,S2H11_batch1,NA,NA,45,NA,NA,NA,57.15,-0.647048945
2017,414,5,127,Ames-13719,NA,NA,NA,72,NA,NA,NA,26.44,-1.006241276
2017,413,5,128,CHEN-259,NA,NA,NA,100,NA,NA,NA,22.05,-1.057587885
2017,412,5,129,PI-614884,S2H7_batch1,NA,NA,73,NA,NA,NA,8.27,-1.218762431
2017,410,5,131,D-12409,S2D10_batch1,NA,NA,105,NA,NA,NA,31.72,-0.944484991
2017,409,5,132,CHEN-135,S5E5_batch2,NA,NA,160,NA,NA,NA,91.07,-0.250311599
2017,408,5,133,D-12263,NA,NA,NA,132,NA,NA,NA,22.18,-1.05606737
2017,407,5,134,D-9997,NA,NA,NA,118,NA,NA,NA,229.74,1.37160962
2017,405,5,136,D-12085,NA,NA,NA,115,NA,NA,NA,31.25,-0.949982236
2017,404,5,137,CHEN-201,S5G9_batch2,NA,NA,138,NA,NA,NA,58.83,-0.627399218
2017,537,6,5,BO-29,S203_batch3,NA,NA,98,NA,NA,NA,24.6,-1.027762406
2017,538,6,6,D-12183,S2A1_batch1,NA,NA,150,NA,NA,NA,124.55,0.14127939
2017,539,6,7,D-12414,NA,NA,NA,121,NA,NA,NA,117.48,0.058586789
2017,541,6,9,Regalona,S1C5_batch1,NA,NA,100,NA,NA,NA,91.16,-0.249258935
2017,542,6,10,D-12418,NA,NA,NA,105,NA,NA,NA,91.07,-0.250311599
2017,543,6,11,CHEN-185,NA,NA,NA,118,NA,NA,NA,96.94,-0.181654517
2017,545,6,13,D-12008,NA,NA,NA,105,NA,NA,NA,74.71,-0.441662512
2017,546,6,14,D-10139,S108_batch3,NA,NA,98,NA,NA,NA,167.67,0.645622384
2017,548,6,16,CHEN-256,S2A5_batch1,NA,NA,145,NA,NA,NA,105.14,-0.085745135
2017,549,6,17,Ollague,S2F6_batch1,NA,NA,64,NA,NA,NA,16.86,-1.118291506
2017,550,6,18,Ames-13752,NA,NA,NA,120,NA,NA,NA,189.14,0.896741217
2017,551,6,19,PI-614936,S6C1_batch2,NA,NA,155,NA,NA,NA,64.03,-0.566578634
2017,552,6,20,D-12043,NA,NA,NA,170,NA,NA,NA,18.09,-1.103905098
2017,553,6,21,D-12175,S1E11_batch1,NA,NA,110,NA,NA,NA,30.74,-0.955947332
2017,554,6,22,CHEN-384,S4G10_batch1,NA,NA,135,NA,NA,NA,32.72,-0.932788725
2017,555,6,23,Regalona,S1C5_batch1,NA,NA,86,NA,NA,NA,116.68,0.049229776
2017,556,6,24,NSL-86649,S2E1_batch1,NA,NA,135,NA,NA,NA,217.46,1.227979472
2017,557,6,25,C4R-2-19-6,NA,NA,NA,160,NA,NA,NA,119.52,0.082447171
2017,558,6,26,03-21-072RM,S3H3_batch1,NA,NA,106,NA,NA,NA,118.82,0.074259785
2017,559,6,27,CHEN-272,NA,NA,NA,124,NA,NA,NA,65.91,-0.544589654
2017,560,6,28,D-11916,S2E9_batch2,NA,NA,110,NA,NA,NA,67.14,-0.530203246
2017,561,6,29,PI-634918,S3E5_batch1,NA,NA,153,NA,NA,NA,72.22,-0.470786215
2017,562,6,30,D-12135,S4C10_batch1,NA,NA,90,NA,NA,NA,49.9,-0.731846874
2017,563,6,31,CHEN-430,S3D3_batch1,NA,NA,109,NA,NA,NA,75.12,-0.436867043
2017,564,6,32,D-12234,NA,NA,NA,120,NA,NA,NA,152.94,0.473336384
2017,565,6,33,Ames-13739,NA,NA,NA,140,NA,NA,NA,146.38,0.396608879
2017,567,6,35,PI-614885,S1C9_batch1,NA,NA,146,NA,NA,NA,115.9,0.040106688
2017,568,6,36,D-12141,NA,NA,NA,158,NA,NA,NA,69.3,-0.504939312
2017,570,6,38,CHEN-7,S3C1_batch1,NA,NA,190,NA,NA,NA,152.43,0.467371288
2017,571,6,39,D-12298,NA,NA,NA,134,NA,NA,NA,15.71,-1.131742212
2017,573,6,41,CHEN-456,NA,NA,NA,125,NA,NA,NA,38.38,-0.866587859
2017,574,6,42,CHEN-290,NA,NA,NA,86,NA,NA,NA,48.35,-0.749976086
2017,575,6,43,Regalona,S1C5_batch1,NA,NA,110,NA,NA,NA,163.63,0.598369469
2017,577,6,45,CHEN-68,NA,NA,NA,156,NA,NA,NA,260.03,1.72588952
2017,579,6,47,CHEN-351,S8H3_batch2,NA,NA,120,NA,NA,NA,78.81,-0.393707821
2017,580,6,48,CHEN-206,NA,NA,NA,172,NA,NA,NA,171.88,0.694863664
2017,582,6,50,CHEN-225,S2G11_batch1,NA,NA,240,NA,NA,NA,NA,NA
2017,583,6,51,D-12053,NA,NA,NA,190,NA,NA,NA,141.9,0.344209607
2017,584,6,52,CHEN-221,NA,NA,NA,173,NA,NA,NA,268.09,1.820161425
2017,585,6,53,D-12239,NA,NA,NA,135,NA,NA,NA,58.61,-0.629972396
2017,587,6,55,PI-634921,KATA2G7_RA5,NA,NA,113,NA,NA,NA,217.21,1.225055406
2017,589,6,57,Regalona,S1C5_batch1,NA,NA,104,NA,NA,NA,124.87,0.145022195
2017,593,6,61,D-12229,S4H11_batch1,NA,NA,145,NA,NA,NA,340.67,2.669076418
2017,594,6,62,D-12166,S2G8_batch1,NA,NA,180,NA,NA,NA,175.71,0.739660363
2017,596,6,64,CHEN-168,NA,NA,NA,130,NA,NA,NA,NA,NA
2017,597,6,65,PI-614885,S1C9_batch1,NA,NA,142,NA,NA,NA,308.13,2.288479919
2017,600,6,68,PI-510549,S2D8_batch1,NA,NA,72,NA,NA,NA,176.91,0.753695882
2017,601,6,69,CHEN-382,S1C10_batch1,NA,NA,110,NA,NA,NA,27.06,-0.998989591
2017,603,6,71,D-12300,NA,NA,NA,110,NA,NA,NA,33.35,-0.925420078
2017,605,6,73,Regalona,S1C5_batch1,NA,NA,98,NA,NA,NA,104.26,-0.096037849
2017,606,6,74,D-12407,NA,NA,NA,155,NA,NA,NA,170.23,0.675564825
2017,608,6,76,CHEN-172,NA,NA,NA,110,NA,NA,NA,184.92,0.847382974
2017,609,6,77,D-12370,NA,NA,NA,95,NA,NA,NA,205.98,1.093706338
2017,610,6,78,PI-614933,NA,NA,NA,100,NA,NA,NA,96.71,-0.184344658
2017,612,6,80,D-12082,S4H3_batch1,NA,NA,134,NA,NA,NA,214.9,1.198037031
2017,613,6,81,CHEN-472,S8C1_batch2,NA,NA,145,NA,NA,NA,NA,NA
2017,614,6,82,D-12365,NA,NA,NA,113,NA,NA,NA,300.01,2.193506238
2017,616,6,84,D-12120,S3B3_batch1,NA,NA,145,NA,NA,NA,391.41,3.262544959
2017,618,6,86,PI-510546,S4C5_batch1,NA,NA,70,NA,NA,NA,5.21,-1.254553006
2017,619,6,87,D-12149,NA,NA,NA,153,NA,NA,NA,96.85,-0.182707181
2017,621,6,89,D-12146,NA,NA,NA,90,NA,NA,NA,36.97,-0.883079594
2017,622,6,90,D-12198,NA,NA,NA,85,NA,NA,NA,NA,NA
2017,624,6,92,D-12400,NA,NA,NA,90,NA,NA,NA,168.74,0.658137388
2017,625,6,93,Ames-13747,S5D4_batch2,NA,NA,180,NA,NA,NA,220.89,1.268097665
2017,626,6,94,D-12264,NA,NA,NA,195,NA,NA,NA,435.85,3.782327024
2017,628,6,96,CHEN-308,S6E11_batch2,NA,NA,115,NA,NA,NA,40.59,-0.840739111
2017,630,6,98,PI-614885,S1C9_batch1,NA,NA,155,NA,NA,NA,191.69,0.926566695
2017,631,6,99,Regalona,S1C5_batch1,NA,NA,108,NA,NA,NA,219.09,1.247044386
2017,632,6,100,CHEN-67,NA,NA,NA,150,NA,NA,NA,177.83,0.764456447
2017,633,6,101,D-12241,S5B7_batch2,NA,NA,100,NA,NA,NA,140.08,0.322922402
2017,635,6,103,D-11996,NA,NA,NA,145,NA,NA,NA,107.96,-0.052761665
2017,636,6,104,D-11973,S3F9_batch2,NA,NA,120,NA,NA,NA,140.79,0.331226751
2017,638,6,106,D-10004,KATA3G2RH10,NA,NA,145,NA,NA,NA,334.24,2.593869427
2017,640,6,108,Javi,S1E3_batch1,NA,NA,103,NA,NA,NA,115,0.029580049
2017,641,6,109,D-12074,S3A10_batch1,NA,NA,167,NA,NA,NA,216.64,1.218388534
2017,645,6,113,D-10008,NA,NA,NA,195,NA,NA,NA,45.75,-0.780386378
2017,646,6,114,Regalona,S1C5_batch1,NA,NA,90,NA,NA,NA,124.63,0.142215091
2017,647,6,115,D-11932,S5C1_batch2,NA,NA,146,NA,NA,NA,NA,NA
2017,652,6,120,Ames-13740,S2E6_batch1,NA,NA,110,NA,NA,NA,120.18,0.090166707
2017,654,6,122,PI-614927,S1B1_batch1,NA,NA,130,NA,NA,NA,135.76,0.272394533
2017,655,6,123,D-12236,NA,NA,NA,150,NA,NA,NA,86.5,-0.303763535
2017,656,6,124,BO-31,S14_batch3,NA,NA,100,NA,NA,NA,72.96,-0.462130978
2017,658,6,126,CHEN-149,NA,NA,NA,90,NA,NA,NA,169.92,0.671938982
2017,659,6,127,PI-614885,S1C9_batch1,NA,NA,109,NA,NA,NA,45.37,-0.784830959
2017,661,6,129,CHEN-126,S1E8_batch1,NA,NA,95,NA,NA,NA,123.64,0.130635788
2017,662,6,130,PI-665278,S8C3_batch2,NA,NA,120,NA,NA,NA,NA,NA
2017,663,6,131,D-12123,S3B1_batch1,NA,NA,125,NA,NA,NA,107.67,-0.056153582
2017,666,6,134,CHEN-90,S1B5_batch1,NA,NA,137,NA,NA,NA,45.46,-0.783778295
2017,670,6,138,CHEN-227,S5A6_batch2,NA,NA,90,NA,NA,NA,35.32,-0.902378433
2017,804,7,5,D-11999,S5E6_batch2,NA,NA,85,NA,NA,NA,29.44,-0.971152478
2017,803,7,6,D-12401,NA,NA,NA,130,NA,NA,NA,NA,NA
2017,798,7,11,CHEN-249,NA,NA,NA,158,NA,NA,NA,190.01,0.906916968
2017,794,7,15,NSL-91567,S2A6_batch1,NA,NA,128,NA,NA,NA,NA,NA
2017,792,7,17,CHEN-391,S3H4_batch1,NA,NA,135,NA,NA,NA,40.93,-0.836762381
2017,791,7,18,PI-614885,S1C9_batch1,NA,NA,120,NA,NA,NA,75.26,-0.435229566
2017,790,7,19,Regalona,S1C5_batch1,NA,NA,100,NA,NA,NA,150.08,0.439885063
2017,789,7,20,D-12150,S2D4_batch2,NA,NA,108,NA,NA,NA,64.64,-0.559443912
2017,787,7,22,Jujuy,NA,NA,NA,130,NA,NA,NA,80.48,-0.374175057
2017,782,7,27,Regalona,S1C5_batch1,NA,NA,105,NA,NA,NA,129.01,0.193444737
2017,780,7,29,D-12260,NA,NA,NA,119,NA,NA,NA,158.35,0.536613184
2017,779,7,30,BO-17,S4B8_batch1,NA,NA,157,NA,NA,NA,120.04,0.08852923
2017,778,7,31,D-11988,NA,NA,NA,131,NA,NA,NA,NA,NA
2017,776,7,33,D-12316,NA,NA,NA,125,NA,NA,NA,32.56,-0.934660128
2017,775,7,34,D-9977,S4H1_batch1,NA,NA,168,NA,NA,NA,105.96,-0.076154197
2017,774,7,35,D-12054,NA,NA,NA,166,NA,NA,NA,100.77,-0.136857818
2017,773,7,36,D-9993,NA,NA,NA,140,NA,NA,NA,73.78,-0.45254004
2017,772,7,37,D-11924,S2C7_batch1,NA,NA,123,NA,NA,NA,56.24,-0.657692547
2017,771,7,38,D-11959,NA,NA,NA,110,NA,NA,NA,45.03,-0.78880769
2017,770,7,39,CHEN-266,S743_batch3,NA,NA,130,NA,NA,NA,NA,NA
2017,768,7,41,D-11952,NA,NA,NA,160,NA,NA,NA,NA,NA
2017,764,7,45,Ames-13731,S2A4_batch1,NA,NA,140,NA,NA,NA,170.82,0.682465622
2017,763,7,46,PI-614885,S1C9_batch1,NA,NA,150,NA,NA,NA,227.91,1.350205453
2017,761,7,48,CHEN-342,S2E7_batch1,NA,NA,145,NA,NA,NA,83.2,-0.342361213
2017,760,7,49,CHEN-358,S4A2_batch1,NA,NA,165,NA,NA,NA,34.26,-0.914776476
2017,759,7,50,CHEN-196,S5G8_batch2,NA,NA,165,NA,NA,NA,183.21,0.827382359
2017,758,7,51,D-12114,S3D9_batch1,NA,NA,100,NA,NA,NA,9.49,-1.204492987
2017,756,7,53,CHEN-371,NA,NA,NA,137,NA,NA,NA,NA,NA
2017,754,7,55,CHEN-362,NA,NA,NA,110,NA,NA,NA,NA,NA
2017,753,7,56,CHEN-213,NA,NA,NA,150,NA,NA,NA,338.26,2.640888416
2017,750,7,59,D-11977,NA,NA,NA,132,NA,NA,NA,52.49,-0.701553545
2017,746,7,63,Ames-13761,S2G6_batch1,NA,NA,175,NA,NA,NA,164.29,0.606089004
2017,745,7,64,CHEN-268,NA,NA,NA,118,NA,NA,NA,159.96,0.555444172
2017,744,7,65,CHEN-480,NA,NA,NA,142,NA,NA,NA,132.65,0.236019145
2017,742,7,67,PI-478411,S192_batch3,NA,NA,124,NA,NA,NA,154.82,0.495325364
2017,738,7,71,CHEN-177,S34_batch3,NA,NA,148,NA,NA,NA,341.68,2.680889646
2017,737,7,72,CHEN-217,S1H9_batch2,NA,NA,140,NA,NA,NA,NA,NA
2017,736,7,73,D-12262,NA,NA,NA,156,NA,NA,NA,566.73,5.31313433
2017,734,7,75,CHEN-229,NA,NA,NA,132,NA,NA,NA,226.1,1.329035211
2017,731,7,78,D-12125,NA,NA,NA,140,NA,NA,NA,40.38,-0.843195327
2017,730,7,79,PI-614885,S1C9_batch1,NA,NA,160,NA,NA,NA,161.31,0.571234131
2017,728,7,81,Baer-II,S1G3_batch1,NA,NA,140,NA,NA,NA,72.15,-0.471604953
2017,727,7,82,CHEN-459,S1G8_batch2,NA,NA,130,NA,NA,NA,91.92,-0.240369773
2017,726,7,83,D-12408,NA,NA,NA,105,NA,NA,NA,200.81,1.033236642
2017,724,7,85,CHEN-92,S1B3_batch2,NA,NA,120,NA,NA,NA,161.42,0.572520721
2017,723,7,86,Regalona,S1C5_batch1,NA,NA,105,NA,NA,NA,68.22,-0.517571279
2017,722,7,87,CHEN-231,NA,NA,NA,105,NA,NA,NA,113.13,0.007708031
2017,720,7,89,D-11918,S4F3_batch1,NA,NA,110,NA,NA,NA,16.45,-1.123086975
2017,719,7,90,D-12129,NA,NA,NA,85,NA,NA,NA,35.97,-0.894775861
2017,718,7,91,D-12406,S7C13_batch2,NA,NA,125,NA,NA,NA,67.36,-0.527630068
2017,717,7,92,D-12427,NA,NA,NA,78,NA,NA,NA,82.48,-0.350782525
2017,716,7,93,CHEN-409,S5G1_batch2,NA,NA,162,NA,NA,NA,168.39,0.654043695
2017,715,7,94,D-12036,S1F3_batch1,NA,NA,185,NA,NA,NA,69.31,-0.504822349
2017,714,7,95,CHEN-330,S4E6_batch1,NA,NA,160,NA,NA,NA,196.19,0.979199893
2017,711,7,98,CHEN-463,S5G12_batch2,NA,NA,168,NA,NA,NA,143.78,0.366198587
2017,710,7,99,D-12425,S7H4_batch2,NA,NA,110,NA,NA,NA,NA,NA
2017,709,7,100,D-12363,S3E11_batch1,NA,NA,113,NA,NA,NA,90.1,-0.261656977
2017,708,7,101,CHEN-376,S4A3_batch1,NA,NA,120,NA,NA,NA,NA,NA
2017,707,7,102,D-12206,S753_batch3,NA,NA,120,NA,NA,NA,56.6,-0.653481891
2017,706,7,103,CHEN-347,NA,NA,NA,100,NA,NA,NA,12.09,-1.174082695
2017,705,7,104,D-12169,NA,NA,NA,105,NA,NA,NA,304.95,2.251285793
2017,703,7,106,D-12075,NA,NA,NA,152,NA,NA,NA,81.44,-0.362946641
2017,702,7,107,CHEN-390,S4D2_batch1,NA,NA,135,NA,NA,NA,108.27,-0.049135822
2017,699,7,110,CHEN-429,S4C2_batch1,NA,NA,155,NA,NA,NA,261.65,1.744837471
2017,698,7,111,D-11967,NA,NA,NA,100,NA,NA,NA,92.42,-0.23452164
2017,697,7,112,PI-614885,S1C9_batch1,NA,NA,115,NA,NA,NA,NA,NA
2017,694,7,115,CHEN-323,S1F2_batch2,NA,NA,NA,NA,NA,NA,146.54,0.398480281
2017,693,7,116,CHEN-130,NA,NA,NA,130,NA,NA,NA,127.55,0.176368188
2017,690,7,119,D-12415,NA,NA,NA,120,NA,NA,NA,NA,NA
2017,689,7,120,CHEN-421,NA,NA,NA,108,NA,NA,NA,136.11,0.276488226
2017,688,7,121,D-11897,NA,NA,NA,135,NA,NA,NA,79.29,-0.388093613
2017,686,7,123,D-10135,NA,NA,NA,105,NA,NA,NA,NA,NA
2017,683,7,126,CHEN-338,NA,NA,NA,140,NA,NA,NA,76.59,-0.419673532
2017,681,7,128,D-12078,S8E1_batch2,NA,NA,72,NA,NA,NA,13.35,-1.1593454
2017,680,7,129,PI-634920,NA,NA,NA,140,NA,NA,NA,144.34,0.372748496
2017,679,7,130,D-9982,NA,NA,NA,90,NA,NA,NA,95.45,-0.199081953
2017,678,7,131,G-205-95-DK,NA,NA,NA,100,NA,NA,NA,115.82,0.039170987
2017,675,7,134,Regalona,S1C5_batch1,NA,NA,95,NA,NA,NA,136.38,0.279646218
2017,674,7,135,D-12174,NA,NA,NA,100,NA,NA,NA,31.57,-0.946239431
2017,673,7,136,CHEN-288,NA,NA,NA,92,NA,NA,NA,NA,NA
2017,672,7,137,CHEN-420,S1H3_batch1,NA,NA,64,NA,NA,NA,NA,NA
2017,671,7,138,D-12256,S3E9_batch1,NA,NA,102,NA,NA,NA,12.95,-1.164023906
2017,806,8,6,Regalona,S1C5_batch1,NA,NA,NA,NA,NA,NA,119.04,0.076832964
2017,807,8,7,CHEN-349,S1A2_batch1,NA,NA,120,NA,NA,NA,42.94,-0.813252886
