"iteration","fold","trait","location","pearson","ndcg_at_10","seed","n_test_genotypes"
13,2,"PcleLng_mean","AUS",0.398371092392843,0.536793984457523,1013,101
13,2,"PcleLng_mean","PAK",-0.0222326519635937,0.410497999756881,1013,63
13,2,"SdW_mean","AUS",0.370934211743934,0.682347279158659,1013,106
13,2,"SdW_mean","PAK",0.191111333234961,0.650075877173326,1013,58
13,2,"TGW_mean","AUS",0.399942832884723,0.681931833171511,1013,100
13,2,"TGW_mean","PAK",0.150044999388007,0.695602780013661,1013,58
13,2,"SdLen_mean","AUS",0.434597465350156,0.650062594050129,1013,100
13,2,"SdLen_mean","PAK",0.217694367918358,0.623375186595807,1013,58
13,2,"DTF_mean","AUS",0.247888290078573,0.849266353825367,1013,101
13,2,"DTF_mean","PAK",0.350741760441857,0.929519105571108,1013,63
13,2,"DTH_mean","AUS",0.241584205250417,0.663823382995695,1013,102
13,2,"DTH_mean","PAK",0.312062935264407,0.921603717042963,1013,61
13,2,"PcleLng_blue","AUS",0.409810384120663,0.595591289658586,1013,101
13,2,"PcleLng_blue","PAK",0.00916159050375663,0.458173255649066,1013,63
13,2,"SdW_z_blue","AUS",0.377158999920441,0.67023694970345,1013,106
13,2,"SdW_z_blue","PAK",0.24547891393453,0.657021002591401,1013,58
13,2,"TGW_blue","AUS",0.394798409855401,0.686092112142127,1013,100
13,2,"TGW_blue","PAK",0.166595801691226,0.708646634079013,1013,58
13,2,"SdLen_blue","AUS",0.439243809980343,0.663096336975753,1013,100
13,2,"SdLen_blue","PAK",0.206053408396229,0.648030854145337,1013,58
13,2,"DTF_blue","AUS",0.258567870743988,0.882725008526265,1013,101
13,2,"DTF_blue","PAK",0.361660802063041,0.906463023852677,1013,63
13,2,"DTH_blue","AUS",0.251540754788297,0.677851613684897,1013,102
13,2,"DTH_blue","PAK",0.339739222794652,0.91956403586033,1013,61
13,3,"PcleLng_mean","AUS",0.400282946836524,0.726670571084246,1013,107
13,3,"PcleLng_mean","PAK",0.176225269739043,0.568568377553016,1013,62
13,3,"SdW_mean","AUS",0.244745022588618,0.647461383120035,1013,109
13,3,"SdW_mean","PAK",-0.151579307772771,0.450376314197543,1013,57
13,3,"TGW_mean","AUS",0.473382768137158,0.830623671309446,1013,107
13,3,"TGW_mean","PAK",0.0145808787370016,0.715545624859982,1013,57
13,3,"SdLen_mean","AUS",0.419869724943276,0.83792217221559,1013,107
13,3,"SdLen_mean","PAK",0.0536109370774442,0.676215126643529,1013,57
13,3,"DTF_mean","AUS",0.0731076641154496,0.531146934597928,1013,107
13,3,"DTF_mean","PAK",0.20448004967107,0.682927528485511,1013,63
13,3,"DTH_mean","AUS",0.361749257859905,0.720719027740336,1013,106
13,3,"DTH_mean","PAK",0.35430141647318,0.804457554300019,1013,57
13,3,"PcleLng_blue","AUS",0.378345140552539,0.712978911776582,1013,107
13,3,"PcleLng_blue","PAK",0.190574547837703,0.518413524173301,1013,62
13,3,"SdW_z_blue","AUS",0.270386057300653,0.617763713671881,1013,109
13,3,"SdW_z_blue","PAK",-0.163999879978178,0.468164531826798,1013,57
13,3,"TGW_blue","AUS",0.471059136960849,0.807244550206149,1013,107
13,3,"TGW_blue","PAK",-0.00224105973070139,0.708442601046396,1013,57
13,3,"SdLen_blue","AUS",0.425896230479128,0.837111686409284,1013,107
13,3,"SdLen_blue","PAK",0.0333171818617655,0.681036696434692,1013,57
13,3,"DTF_blue","AUS",0.077675089905565,0.5677047761345,1013,107
13,3,"DTF_blue","PAK",0.276114244712606,0.706813176771203,1013,63
13,3,"DTH_blue","AUS",0.371560189517328,0.718471676838572,1013,106
13,3,"DTH_blue","PAK",0.33873085525345,0.800241196630586,1013,57
13,4,"PcleLng_mean","AUS",0.234832722836657,0.563418359294644,1013,103
13,4,"PcleLng_mean","PAK",-0.0836525711856078,0.49617498633446,1013,49
13,4,"SdW_mean","AUS",0.474464422988462,0.783803122807666,1013,104
13,4,"SdW_mean","PAK",-0.0438662497302475,0.37788261477025,1013,47
13,4,"TGW_mean","AUS",0.47729902686028,0.666574897555308,1013,99
13,4,"TGW_mean","PAK",0.147871067050822,0.616925075751963,1013,47
13,4,"SdLen_mean","AUS",0.519102303074799,0.819081676670339,1013,99
13,4,"SdLen_mean","PAK",0.351089155106589,0.753846507856351,1013,47
13,4,"DTF_mean","AUS",0.271383283825768,0.907858984749079,1013,103
13,4,"DTF_mean","PAK",0.613222976691572,0.845796102692009,1013,49
13,4,"DTH_mean","AUS",0.298164791545969,0.791389814838404,1013,103
13,4,"DTH_mean","PAK",0.125371924028269,0.725358692462822,1013,47
13,4,"PcleLng_blue","AUS",0.218918847059835,0.552393354748473,1013,103
13,4,"PcleLng_blue","PAK",-0.0977860376293847,0.471345085775257,1013,49
13,4,"SdW_z_blue","AUS",0.484461742848288,0.77360707716985,1013,104
13,4,"SdW_z_blue","PAK",-0.0407552539863066,0.490865290736767,1013,47
13,4,"TGW_blue","AUS",0.470042051710435,0.650629927917148,1013,99
13,4,"TGW_blue","PAK",0.13367070965196,0.638397844940816,1013,47
13,4,"SdLen_blue","AUS",0.518533473395744,0.818429268101115,1013,99
13,4,"SdLen_blue","PAK",0.357124455510416,0.742671326110858,1013,47
13,4,"DTF_blue","AUS",0.267284369046583,0.881452263302459,1013,103
13,4,"DTF_blue","PAK",0.570861271926863,0.851204504754328,1013,49
13,4,"DTH_blue","AUS",0.312786180807677,0.790953515734082,1013,103
13,4,"DTH_blue","PAK",0.103376891211091,0.711803406902079,1013,47
13,5,"PcleLng_mean","AUS",0.432436723609797,0.722074098482475,1013,100
13,5,"PcleLng_mean","PAK",0.279113674917215,0.574084343293083,1013,58
13,5,"SdW_mean","AUS",0.0739173856090322,0.620937913253473,1013,106
13,5,"SdW_mean","PAK",0.0427577904576221,0.512873289335269,1013,57
13,5,"TGW_mean","AUS",0.46754435918232,0.744473749645524,1013,98
13,5,"TGW_mean","PAK",0.0994785219997938,0.598098218558182,1013,57
13,5,"SdLen_mean","AUS",0.462962428839867,0.631724116992095,1013,98
13,5,"SdLen_mean","PAK",0.0882193024542706,0.523425170005631,1013,57
13,5,"DTF_mean","AUS",0.317652986478772,0.802350358236884,1013,100
13,5,"DTF_mean","PAK",0.259870234293451,0.827917229212654,1013,58
13,5,"DTH_mean","AUS",0.378350085656188,0.776300245513093,1013,99
13,5,"DTH_mean","PAK",0.439470366880429,0.8929758155331,1013,57
13,5,"PcleLng_blue","AUS",0.418879221879473,0.754440061175767,1013,100
13,5,"PcleLng_blue","PAK",0.281397511633713,0.591064494453493,1013,58
13,5,"SdW_z_blue","AUS",0.129742235310451,0.611061655907558,1013,106
13,5,"SdW_z_blue","PAK",0.026478032975437,0.560838903535149,1013,57
13,5,"TGW_blue","AUS",0.450328825919223,0.734551809117009,1013,98
13,5,"TGW_blue","PAK",0.110212869636335,0.592338591091539,1013,57
13,5,"SdLen_blue","AUS",0.44851125164929,0.617527328078917,1013,98
13,5,"SdLen_blue","PAK",0.104508203697605,0.545351274299983,1013,57
13,5,"DTF_blue","AUS",0.304962812169961,0.812938532494366,1013,100
13,5,"DTF_blue","PAK",0.336593172450076,0.787916915973951,1013,58
13,5,"DTH_blue","AUS",0.377169558294641,0.778835042279352,1013,99
13,5,"DTH_blue","PAK",0.442502589844218,0.883070134448168,1013,57
14,1,"PcleLng_mean","AUS",0.416921385025028,0.626881923731937,1014,102
14,1,"PcleLng_mean","PAK",-0.0250612666184002,0.626384760947959,1014,66
14,1,"SdW_mean","AUS",0.512368859098628,0.838521392808425,1014,108
14,1,"SdW_mean","PAK",-0.0839329420876741,0.384424461331355,1014,64
14,1,"TGW_mean","AUS",0.621963251356584,0.8474679502731,1014,101
14,1,"TGW_mean","PAK",0.0597245423299084,0.582763971795022,1014,64
14,1,"SdLen_mean","AUS",0.612910882167096,0.873872385822512,1014,101
14,1,"SdLen_mean","PAK",0.051822036706864,0.671215459254225,1014,64
14,1,"DTF_mean","AUS",0.234539472875579,0.837054313966217,1014,102
14,1,"DTF_mean","PAK",0.424097414320855,0.775237063369121,1014,67
14,1,"DTH_mean","AUS",0.284609204064273,0.664207028872368,1014,101
14,1,"DTH_mean","PAK",0.260276915676141,0.830978744656646,1014,66
14,1,"PcleLng_blue","AUS",0.407471073523176,0.648906420507207,1014,102
14,1,"PcleLng_blue","PAK",0.00198652716555488,0.637666555600499,1014,66
14,1,"SdW_z_blue","AUS",0.541064972720988,0.827894951855443,1014,108
14,1,"SdW_z_blue","PAK",-0.0878438301409588,0.371522300115975,1014,64
14,1,"TGW_blue","AUS",0.629224548214074,0.854862543572046,1014,101
14,1,"TGW_blue","PAK",0.0539183732227427,0.58562403074003,1014,64
14,1,"SdLen_blue","AUS",0.622784248145613,0.87455267384019,1014,101
14,1,"SdLen_blue","PAK",0.0664294163913287,0.671176929912625,1014,64
14,1,"DTF_blue","AUS",0.189357803740766,0.835640036905523,1014,102
14,1,"DTF_blue","PAK",0.460795710729411,0.730791198866113,1014,67
14,1,"DTH_blue","AUS",0.288816513980704,0.675350315052315,1014,101
14,1,"DTH_blue","PAK",0.286542171391517,0.866119325183936,1014,66
14,2,"PcleLng_mean","AUS",0.371531166871644,0.606097571466997,1014,104
14,2,"PcleLng_mean","PAK",-0.180191797476904,0.466707284111268,1014,62
14,2,"SdW_mean","AUS",0.310025507946299,0.684392774586818,1014,110
14,2,"SdW_mean","PAK",-0.0715732056341014,0.574677253183235,1014,59
14,2,"TGW_mean","AUS",0.39483120612956,0.676286272098862,1014,103
14,2,"TGW_mean","PAK",-0.0657205135420136,0.739876676111771,1014,59
14,2,"SdLen_mean","AUS",0.362075618364715,0.737433084773811,1014,103
14,2,"SdLen_mean","PAK",0.103271560635624,0.706006227974365,1014,59
14,2,"DTF_mean","AUS",0.182137940629655,0.791343022022946,1014,104
14,2,"DTF_mean","PAK",0.118936499579733,0.731562767152453,1014,63
14,2,"DTH_mean","AUS",0.3968698923123,0.788253294557816,1014,106
14,2,"DTH_mean","PAK",0.327096974015859,0.838392502932971,1014,60
14,2,"PcleLng_blue","AUS",0.378911201293924,0.590850830782149,1014,104
14,2,"PcleLng_blue","PAK",-0.175293842799824,0.437060273143111,1014,62
14,2,"SdW_z_blue","AUS",0.318390977747471,0.674894736552539,1014,110
14,2,"SdW_z_blue","PAK",-0.0985531826543807,0.592588445173056,1014,59
14,2,"TGW_blue","AUS",0.394656686699334,0.677259813721322,1014,103
14,2,"TGW_blue","PAK",-0.0564536144476989,0.719507471878735,1014,59
14,2,"SdLen_blue","AUS",0.366375154350297,0.727668478943526,1014,103
14,2,"SdLen_blue","PAK",0.112725945590644,0.693027252349752,1014,59
14,2,"DTF_blue","AUS",0.196927126026281,0.85101024303466,1014,104
14,2,"DTF_blue","PAK",0.138302310864938,0.801817837542858,1014,63
14,2,"DTH_blue","AUS",0.413148549609718,0.789737887370307,1014,106
14,2,"DTH_blue","PAK",0.32385144959489,0.834402004759578,1014,60
14,3,"PcleLng_mean","AUS",0.326044448703118,0.594606295467525,1014,102
14,3,"PcleLng_mean","PAK",0.119835639905655,0.317770372172767,1014,59
14,3,"SdW_mean","AUS",0.268792417367475,0.592010279451269,1014,107
14,3,"SdW_mean","PAK",0.0741864705956448,0.423307213110018,1014,54
14,3,"TGW_mean","AUS",0.497815667314256,0.700218446358427,1014,98
14,3,"TGW_mean","PAK",0.0876859336146844,0.62452310045768,1014,54
14,3,"SdLen_mean","AUS",0.493559197781079,0.732523823302114,1014,98
14,3,"SdLen_mean","PAK",0.165823367196974,0.739918196689531,1014,54
14,3,"DTF_mean","AUS",0.340577266951287,0.826186518308663,1014,102
14,3,"DTF_mean","PAK",0.447365056509675,0.823583666746762,1014,59
14,3,"DTH_mean","AUS",0.518975950785102,0.744525659828745,1014,101
14,3,"DTH_mean","PAK",0.380339440786977,0.951193175002652,1014,55
14,3,"PcleLng_blue","AUS",0.309018387063902,0.580803209847363,1014,102
14,3,"PcleLng_blue","PAK",0.152281230857788,0.277649126760419,1014,59
14,3,"SdW_z_blue","AUS",0.289222636931072,0.538654538009466,1014,107
14,3,"SdW_z_blue","PAK",0.174502213069605,0.483376168918177,1014,54
14,3,"TGW_blue","AUS",0.506424243951101,0.747029788898351,1014,98
14,3,"TGW_blue","PAK",0.10497524775568,0.639515703439152,1014,54
14,3,"SdLen_blue","AUS",0.508690543959029,0.740004143897225,1014,98
14,3,"SdLen_blue","PAK",0.147163614872746,0.730567935945852,1014,54
14,3,"DTF_blue","AUS",0.344998524720628,0.858515974846388,1014,102
14,3,"DTF_blue","PAK",0.436274979684274,0.824103414039912,1014,59
14,3,"DTH_blue","AUS",0.537133263005716,0.766984262838479,1014,101
14,3,"DTH_blue","PAK",0.371304031519413,0.945908792801806,1014,55
14,4,"PcleLng_mean","AUS",0.251321489754501,0.691016987214638,1014,103
14,4,"PcleLng_mean","PAK",0.182894871553241,0.58928985445538,1014,51
14,4,"SdW_mean","AUS",0.324935264060348,0.831087267898941,1014,103
14,4,"SdW_mean","PAK",0.0600688029945914,0.503208347184552,1014,48
14,4,"TGW_mean","AUS",0.374136058294554,0.706959009011785,1014,99
14,4,"TGW_mean","PAK",0.230094402719828,0.668113190769002,1014,48
14,4,"SdLen_mean","AUS",0.438030337760964,0.784197007651396,1014,99
14,4,"SdLen_mean","PAK",0.143141661932337,0.629604026553942,1014,48
14,4,"DTF_mean","AUS",0.276750753895291,0.783358911704141,1014,103
14,4,"DTF_mean","PAK",0.346373635349324,0.83447179434897,1014,51
14,4,"DTH_mean","AUS",0.22330177611152,0.719948601607537,1014,98
14,4,"DTH_mean","PAK",0.340989029459624,0.830691643801549,1014,48
14,4,"PcleLng_blue","AUS",0.272679559552465,0.758860206465607,1014,103
14,4,"PcleLng_blue","PAK",0.215158042034918,0.619870514338834,1014,51
14,4,"SdW_z_blue","AUS",0.373424829282864,0.815302586309198,1014,103
14,4,"SdW_z_blue","PAK",0.0429031643238659,0.519744615038568,1014,48
14,4,"TGW_blue","AUS",0.371335786839502,0.696335377302656,1014,99
14,4,"TGW_blue","PAK",0.250268745894,0.648811998105826,1014,48
14,4,"SdLen_blue","AUS",0.433031424352402,0.7749561914799,1014,99
14,4,"SdLen_blue","PAK",0.178909648648145,0.641060997308139,1014,48
14,4,"DTF_blue","AUS",0.284616432906542,0.833179511637652,1014,103
14,4,"DTF_blue","PAK",0.396697963530088,0.841455554038584,1014,51
14,4,"DTH_blue","AUS",0.226134901133029,0.716167861486622,1014,98
14,4,"DTH_blue","PAK",0.342229282380019,0.813719303624488,1014,48
14,5,"PcleLng_mean","AUS",0.426029808568858,0.667001716367711,1014,106
14,5,"PcleLng_mean","PAK",0.142799823675881,0.568818062273118,1014,59
14,5,"SdW_mean","AUS",0.31435344421418,0.68897207490654,1014,107
14,5,"SdW_mean","PAK",0.0857135231245189,0.48368291295331,1014,56
14,5,"TGW_mean","AUS",0.490321210626479,0.747201034131354,1014,105
14,5,"TGW_mean","PAK",0.21005585368895,0.639503427096588,1014,56
14,5,"SdLen_mean","AUS",0.50084112162521,0.753779759670906,1014,105
14,5,"SdLen_mean","PAK",0.17273162690276,0.669631012519202,1014,56
14,5,"DTF_mean","AUS",0.20471847894795,0.848894808234426,1014,106
14,5,"DTF_mean","PAK",0.343093129533135,0.751192273673305,1014,58
14,5,"DTH_mean","AUS",0.331686336696503,0.615198862061632,1014,106
14,5,"DTH_mean","PAK",0.382684295344343,0.884480361117883,1014,56
14,5,"PcleLng_blue","AUS",0.418709173599325,0.712611097554518,1014,106
14,5,"PcleLng_blue","PAK",0.16828460407362,0.584812784626169,1014,59
14,5,"SdW_z_blue","AUS",0.345668385202632,0.684940282654776,1014,107
14,5,"SdW_z_blue","PAK",0.143051557832807,0.554451875408207,1014,56
14,5,"TGW_blue","AUS",0.46852060358955,0.734403176191361,1014,105
14,5,"TGW_blue","PAK",0.180280239804262,0.660025898331439,1014,56
14,5,"SdLen_blue","AUS",0.490932649368232,0.742835339482289,1014,105
14,5,"SdLen_blue","PAK",0.1521437541461,0.64133476413083,1014,56
14,5,"DTF_blue","AUS",0.205821524233412,0.843001668704545,1014,106
14,5,"DTF_blue","PAK",0.430298912350509,0.796433905430646,1014,58
14,5,"DTH_blue","AUS",0.338979961684722,0.60934930190977,1014,106
14,5,"DTH_blue","PAK",0.389345657958006,0.872396071852773,1014,56
15,1,"PcleLng_mean","AUS",0.364408049090799,0.605124267604618,1015,108
15,1,"PcleLng_mean","PAK",-0.0553519771043055,0.418833755195056,1015,64
15,1,"SdW_mean","AUS",0.34644438481009,0.707743949932305,1015,110
15,1,"SdW_mean","PAK",0.382091943203349,0.759746650085727,1015,60
15,1,"TGW_mean","AUS",0.584535850780678,0.846540358117816,1015,107
15,1,"TGW_mean","PAK",0.174081260941075,0.690599543676399,1015,60
15,1,"SdLen_mean","AUS",0.6479935764662,0.770044274340528,1015,107
15,1,"SdLen_mean","PAK",0.234493627935943,0.724430674169185,1015,60
15,1,"DTF_mean","AUS",0.156559850682964,0.794212192812448,1015,108
15,1,"DTF_mean","PAK",0.425862143343403,0.750537472760338,1015,64
15,1,"DTH_mean","AUS",0.328894303944602,0.747760559548298,1015,108
15,1,"DTH_mean","PAK",0.233006929047805,0.874842701374759,1015,61
15,1,"PcleLng_blue","AUS",0.3489082139311,0.580923816966246,1015,108
15,1,"PcleLng_blue","PAK",0.00285239368278724,0.422706295160448,1015,64
15,1,"SdW_z_blue","AUS",0.374300286068438,0.639365463530661,1015,110
15,1,"SdW_z_blue","PAK",0.381083093997556,0.762751942404754,1015,60
15,1,"TGW_blue","AUS",0.585275622264736,0.845167639467944,1015,107
15,1,"TGW_blue","PAK",0.179926081131194,0.69207201600925,1015,60
15,1,"SdLen_blue","AUS",0.644075229145181,0.775516575411034,1015,107
15,1,"SdLen_blue","PAK",0.232223771308513,0.725632221157518,1015,60
15,1,"DTF_blue","AUS",0.181112135284204,0.824197828493701,1015,108
15,1,"DTF_blue","PAK",0.442620680612778,0.735669411843417,1015,64
15,1,"DTH_blue","AUS",0.338610678741935,0.758575493007331,1015,108
15,1,"DTH_blue","PAK",0.245520461274448,0.873794602316832,1015,61
15,2,"PcleLng_mean","AUS",0.300654548399096,0.714469596050114,1015,101
15,2,"PcleLng_mean","PAK",-0.0117629439054234,0.640562719611067,1015,56
15,2,"SdW_mean","AUS",0.266958608060805,0.729767177965419,1015,104
15,2,"SdW_mean","PAK",-0.0383822282072237,0.444749929862808,1015,54
15,2,"TGW_mean","AUS",0.339963080535429,0.782254750162148,1015,98
15,2,"TGW_mean","PAK",0.0955549340719524,0.695054795225543,1015,54
15,2,"SdLen_mean","AUS",0.290415727376941,0.817378373397177,1015,98
15,2,"SdLen_mean","PAK",-0.0219499436889978,0.551240585355487,1015,54
15,2,"DTF_mean","AUS",0.228207650529806,0.747638626025305,1015,101
15,2,"DTF_mean","PAK",0.401802764420941,0.840462002423007,1015,56
15,2,"DTH_mean","AUS",0.33723420774065,0.560964297392341,1015,100
15,2,"DTH_mean","PAK",0.3048655850834,0.79561840938106,1015,54
15,2,"PcleLng_blue","AUS",0.300824396893075,0.706303697259465,1015,101
15,2,"PcleLng_blue","PAK",0.0449160114440124,0.612752808011641,1015,56
15,2,"SdW_z_blue","AUS",0.272926603195739,0.714900736206089,1015,104
15,2,"SdW_z_blue","PAK",-0.0773339328534197,0.438725848243966,1015,54
15,2,"TGW_blue","AUS",0.332033048246653,0.78799887842515,1015,98
15,2,"TGW_blue","PAK",0.0771645945433051,0.673071923777576,1015,54
15,2,"SdLen_blue","AUS",0.295763983640558,0.821257301005025,1015,98
15,2,"SdLen_blue","PAK",0.0149186908269118,0.528859573852124,1015,54
15,2,"DTF_blue","AUS",0.241876788276204,0.759501549555923,1015,101
15,2,"DTF_blue","PAK",0.494495734890024,0.778910422852027,1015,56
15,2,"DTH_blue","AUS",0.351936002638258,0.577704226976708,1015,100
15,2,"DTH_blue","PAK",0.295970719923626,0.782507116372038,1015,54
15,3,"PcleLng_mean","AUS",0.613329799913792,0.724491956005674,1015,106
15,3,"PcleLng_mean","PAK",0.275242652538851,0.596867119773877,1015,60
15,3,"SdW_mean","AUS",0.401407412296836,0.767113798819449,1015,108
15,3,"SdW_mean","PAK",-0.0622036875095181,0.426757767991078,1015,56
15,3,"TGW_mean","AUS",0.393036071080574,0.748552706052764,1015,102
15,3,"TGW_mean","PAK",0.0812875204862954,0.63261020595751,1015,56
15,3,"SdLen_mean","AUS",0.436148071019768,0.741062378025858,1015,102
15,3,"SdLen_mean","PAK",0.202347946015613,0.633412983605292,1015,56
15,3,"DTF_mean","AUS",0.350346881886059,0.827519239984444,1015,106
15,3,"DTF_mean","PAK",0.36781597424252,0.770393817902324,1015,60
15,3,"DTH_mean","AUS",0.447960683053425,0.664274981328559,1015,105
15,3,"DTH_mean","PAK",0.379801113123183,0.90467318574441,1015,57
15,3,"PcleLng_blue","AUS",0.614363824039155,0.752960478323543,1015,106
15,3,"PcleLng_blue","PAK",0.293262985729214,0.600430798651333,1015,60
15,3,"SdW_z_blue","AUS",0.424690339192765,0.758477121155601,1015,108
15,3,"SdW_z_blue","PAK",-0.0231238878634035,0.51964270752076,1015,56
15,3,"TGW_blue","AUS",0.38868719793189,0.716923950919734,1015,102
15,3,"TGW_blue","PAK",0.0770479231348825,0.603917066909994,1015,56
15,3,"SdLen_blue","AUS",0.450812161335081,0.723414631899393,1015,102
15,3,"SdLen_blue","PAK",0.222050881522455,0.648811407778045,1015,56
15,3,"DTF_blue","AUS",0.331919008117489,0.850336137535059,1015,106
15,3,"DTF_blue","PAK",0.436930107838726,0.831273928718921,1015,60
15,3,"DTH_blue","AUS",0.455242503900703,0.659566985479461,1015,105
15,3,"DTH_blue","PAK",0.379756739305307,0.909474772473608,1015,57
15,4,"PcleLng_mean","AUS",0.346672773220913,0.623030201217236,1015,100
15,4,"PcleLng_mean","PAK",0.0900067816788338,0.276672010320976,1015,53
15,4,"SdW_mean","AUS",0.405994550863553,0.780819394361577,1015,105
15,4,"SdW_mean","PAK",-0.00790850981726201,0.607455739300072,1015,50
15,4,"TGW_mean","AUS",0.528073879680345,0.764280151117671,1015,99
15,4,"TGW_mean","PAK",0.0914951649257581,0.668015872121946,1015,50
15,4,"SdLen_mean","AUS",0.544779886962693,0.831741770662427,1015,99
15,4,"SdLen_mean","PAK",0.00407891479547239,0.684961701343207,1015,50
15,4,"DTF_mean","AUS",0.356412178030438,0.8498778647434,1015,100
15,4,"DTF_mean","PAK",0.199068484391457,0.859873325749808,1015,55
15,4,"DTH_mean","AUS",0.343548448949208,0.704835549278793,1015,98
15,4,"DTH_mean","PAK",0.284611663107018,0.786459800257117,1015,51
15,4,"PcleLng_blue","AUS",0.341506928699899,0.602243660736561,1015,100
15,4,"PcleLng_blue","PAK",0.0847145196506326,0.257834047593244,1015,53
15,4,"SdW_z_blue","AUS",0.391053141086535,0.765059276912528,1015,105
15,4,"SdW_z_blue","PAK",0.0572780276689333,0.621967536166745,1015,50
15,4,"TGW_blue","AUS",0.511383099138131,0.754874798524427,1015,99
15,4,"TGW_blue","PAK",0.0925754644261219,0.689078920365401,1015,50
15,4,"SdLen_blue","AUS",0.538254577230645,0.77520828330704,1015,99
15,4,"SdLen_blue","PAK",0.0163819561170004,0.654281629928098,1015,50
15,4,"DTF_blue","AUS",0.297992096940971,0.847878819153035,1015,100
15,4,"DTF_blue","PAK",0.158602836127967,0.813548887839514,1015,55
15,4,"DTH_blue","AUS",0.342052955366025,0.691616646865393,1015,98
15,4,"DTH_blue","PAK",0.296409726203971,0.77667339593304,1015,51
15,5,"PcleLng_mean","AUS",0.14165294231678,0.639765181034835,1015,102
15,5,"PcleLng_mean","PAK",-0.00645105808565745,0.468825872922568,1015,64
15,5,"SdW_mean","AUS",0.259937149299355,0.659582650658129,1015,108
15,5,"SdW_mean","PAK",-0.208438195167953,0.341778758462171,1015,61
15,5,"TGW_mean","AUS",0.475610548565666,0.739733049349497,1015,100
15,5,"TGW_mean","PAK",0.0569965638006734,0.727705412422382,1015,61
15,5,"SdLen_mean","AUS",0.489204614350504,0.855660363126573,1015,100
15,5,"SdLen_mean","PAK",0.134121171958351,0.774194775773608,1015,61
15,5,"DTF_mean","AUS",0.252246947730076,0.781123647198655,1015,102
15,5,"DTF_mean","PAK",0.288042371269016,0.827753845429037,1015,63
15,5,"DTH_mean","AUS",0.327255364465288,0.806778878165627,1015,101
15,5,"DTH_mean","PAK",0.488639115603631,0.820414774958542,1015,62
15,5,"PcleLng_blue","AUS",0.153194459398866,0.671181441761031,1015,102
15,5,"PcleLng_blue","PAK",-0.0291124647824017,0.46020444594839,1015,64
15,5,"SdW_z_blue","AUS",0.334023891107841,0.619558733467265,1015,108
15,5,"SdW_z_blue","PAK",-0.139962544572031,0.381118832301765,1015,61
15,5,"TGW_blue","AUS",0.486123517320511,0.738206765733325,1015,100
15,5,"TGW_blue","PAK",0.0737899230866224,0.722945256280808,1015,61
15,5,"SdLen_blue","AUS",0.502086636283194,0.85171973995832,1015,100
15,5,"SdLen_blue","PAK",0.132706818976373,0.742349071938081,1015,61
15,5,"DTF_blue","AUS",0.255870692297461,0.857160564232719,1015,102
15,5,"DTF_blue","PAK",0.277876798137842,0.821320423378426,1015,63
15,5,"DTH_blue","AUS",0.342729961104176,0.806846530067964,1015,101
15,5,"DTH_blue","PAK",0.494203681355422,0.827846529976739,1015,62
1,1,"SdW_z_mean","AUS",0.211115304655094,0.69135593921451,1001,108
1,1,"SdW_z_mean","PAK",0.00444000215477744,0.485074115254858,1001,57
1,2,"SdW_z_mean","AUS",0.41376176826644,0.693703722105427,1001,103
1,2,"SdW_z_mean","PAK",0.121041621763086,0.624741669724666,1001,51
1,3,"SdW_z_mean","AUS",0.324040893029625,0.693547840261106,1001,109
1,3,"SdW_z_mean","PAK",-0.103513844311689,0.385981505793219,1001,57
1,4,"SdW_z_mean","AUS",0.224527785908202,0.671702936551282,1001,106
1,4,"SdW_z_mean","PAK",-0.0759482052671585,0.513821366702336,1001,63
1,5,"SdW_z_mean","AUS",0.490215083892489,0.870808734522245,1001,109
1,5,"SdW_z_mean","PAK",0.141605651586544,0.642252514916594,1001,53
2,1,"SdW_z_mean","AUS",0.431502995241053,0.774971064875428,1002,106
2,1,"SdW_z_mean","PAK",-0.078263714702636,0.384958750807746,1002,48
2,2,"SdW_z_mean","AUS",0.331465045386543,0.603942321574153,1002,107
2,2,"SdW_z_mean","PAK",0.0833459919455172,0.536575000651758,1002,52
2,3,"SdW_z_mean","AUS",0.413605482144909,0.809383907698009,1002,107
2,3,"SdW_z_mean","PAK",0.180010256309895,0.609250092066576,1002,56
2,4,"SdW_z_mean","AUS",0.315749082317112,0.854100570289286,1002,106
2,4,"SdW_z_mean","PAK",-0.0668284574207021,0.565200062935935,1002,53
2,5,"SdW_z_mean","AUS",0.241676930401047,0.602015687537807,1002,109
2,5,"SdW_z_mean","PAK",0.0521202236179613,0.505997525662154,1002,72
3,1,"SdW_z_mean","AUS",0.461856033084872,0.715429628866397,1003,108
3,1,"SdW_z_mean","PAK",0.06454336969057,0.575530681381079,1003,57
3,2,"SdW_z_mean","AUS",0.484822182738417,0.726432261045062,1003,106
3,2,"SdW_z_mean","PAK",0.0700600878519525,0.451858737501576,1003,49
3,3,"SdW_z_mean","AUS",0.211971172778121,0.651958731152289,1003,107
3,3,"SdW_z_mean","PAK",-0.0570871702086598,0.536179701120275,1003,66
3,4,"SdW_z_mean","AUS",0.178898288740447,0.682386899289449,1003,108
3,4,"SdW_z_mean","PAK",-0.161091831900462,0.56842511847666,1003,53
3,5,"SdW_z_mean","AUS",0.359284971574088,0.816237995675289,1003,106
3,5,"SdW_z_mean","PAK",0.111983310059593,0.56436160218818,1003,56
