"environment","location","year","SampleName","DTF_mean","DTF_blue","DTH_mean","DTH_blue","PtHt_mean","PtHt_blue","PcleLng_mean","PcleLng_blue","SdLen_mean","SdLen_blue","TGW_mean","TGW_blue","SdW_mean","SdW_z_mean","SdW_z_blue"
"AUS_2018","AUS","2018","S2D8_batch1",42,42,118.5,118.5,88,80.77,41.5,41.5,1.77,1.77,2.55,2.55,956.95,-0.12,-0.15
"AUS_2018","AUS","2018","S2D9_batch1",44,42.14,117,115.92,120,115.32,20,25.95,1.91,1.93,2.94,2.97,650.2,-0.68,-0.34
"AUS_2018","AUS","2018","S2D9_batch2",51,51,118,118,125,145.52,30,30,2,2,3.42,3.42,632.4,-0.72,-0.87
"AUS_2018","AUS","2018","S2E11_batch1",44,52.64,110,105.92,120,131.8,27,35.29,1.87,1.89,2.9,3.42,1073.4,0.1,-0.16
"AUS_2018","AUS","2018","S2E1_batch1",47,47,114,114,125,130.02,23,23,1.89,1.89,3.02,3.02,505.5,-0.95,0.16
"AUS_2018","AUS","2018","S2E3_batch1",41,46.64,117,112.92,100,115.66,44,37.95,1.77,1.88,2.35,2.89,1071.3,0.09,-0.14
"AUS_2018","AUS","2018","S2E4_batch1",45.5,45.43,109.5,106.95,142.5,142.13,28.75,28.69,1.97,1.97,3.39,3.3,1709.6,1.27,0.31
"AUS_2018","AUS","2018","S2E4_batch2",47,45.14,114,114.42,140,113.88,30,35.12,1.88,1.88,2.87,2.83,1169.6,0.27,0.02
"AUS_2018","AUS","2018","S2E5_batch1",38,38.64,99,97.42,65,76.8,30,34.29,1.99,1.99,3.06,3.06,554.5,-0.86,-1.12
"AUS_2018","AUS","2018","S2E6_batch1",43.5,44.43,113.5,114.95,122.5,121.13,30,29.53,1.96,1.96,3.28,3.24,919.7,-0.19,-0.22
"AUS_2018","AUS","2018","S2E7_batch1",45,45,113,113,130,137.52,34,34,1.9,1.9,2.96,2.96,1181.5,0.29,0
"AUS_2018","AUS","2018","S2E9_batch1",49,49,117,117,125,125,50,50,1.83,1.83,2.52,2.52,1299.4,0.51,0.51
"AUS_2018","AUS","2018","S2E9_batch2",47,47,113,113,100,105.02,25,25,1.95,1.95,3.11,3.11,1190.4,0.31,-0.09
"AUS_2018","AUS","2018","S2F10_batch1",44,44,97,97,125,107.52,32,32,1.98,1.98,3.11,3.11,1431.7,0.76,0.07
"AUS_2018","AUS","2018","S2F11_batch1",45,43.64,113,113.92,145,127.88,17.5,18.04,2,1.97,3.31,3.21,NA,NA,NA
"AUS_2018","AUS","2018","S2F3_batch1",44,44,112,112,100,91.52,22,22,1.77,1.77,2.39,2.39,305.8,-1.32,-1.07
"AUS_2018","AUS","2018","S2F5_batch1",47,47,104,104,130,145.02,20,20,1.88,1.88,3.2,3.2,1269.2,0.46,0.35
"AUS_2018","AUS","2018","S2F6_batch1",44,44.14,119,113.92,70,70.88,21,29.79,2.29,2.28,4.41,4.38,113,-1.68,-1.41
"AUS_2018","AUS","2018","S2F7_batch1",42,42,117,117,120,121.52,40,40,1.9,1.9,2.95,2.95,1888.9,1.6,0.51
"AUS_2018","AUS","2018","S2F8_batch1",45,45,118,118,120,120.02,25,25,1.94,1.94,3.21,3.21,1653.7,1.17,1.28
"AUS_2018","AUS","2018","S2F9_batch2",48,46.09,109,106.61,142.5,147.33,32.5,34.53,1.87,1.87,2.55,2.51,944.95,-0.14,-0.29
"AUS_2018","AUS","2018","S2G10_batch1",47,47,111,111,110,117.52,25,25,1.73,1.73,2.22,2.22,1056.3,0.06,-0.15
"AUS_2018","AUS","2018","S2G11_batch1",47,47,131,131,150,195.02,47,47,1.86,1.86,2.64,2.64,932.6,-0.16,-0.16
"AUS_2018","AUS","2018","S2G2_batch1",39,44.14,110,105.92,67,72.8,25,21.79,1.91,1.91,2.89,2.87,508.9,-0.95,-1.22
"AUS_2018","AUS","2018","S2G3_batch1",47,45.14,98,99.92,100,109.21,28,33.79,1.96,1.92,3.22,3.12,943.39,-0.14,-0.14
"AUS_2018","AUS","2018","S2G4_batch1",47,47,112,112,145,137.52,30,30,1.97,1.97,3.46,3.46,952,-0.13,-0.21
"AUS_2018","AUS","2018","S2G6_batch1",45.5,45.5,114.5,114.5,130,146.77,30,30,1.89,1.89,3.16,3.16,1026.65,0.01,0.42
"AUS_2018","AUS","2018","S2G8_batch1",47,44.64,111,106.42,100,134.21,22,26.95,2.16,2.07,3.86,3.66,110.2,-1.68,-0.04
"AUS_2018","AUS","2018","S2G9_batch1",44,44,127,127,110,124.02,40,40,2.03,2.03,3.75,3.75,223.8,-1.47,-1.47
"AUS_2018","AUS","2018","S2G9_batch2",41,40.14,110,105.92,95,108.64,44,37.12,1.93,1.9,3.06,2.93,586.7,-0.8,-0.79
"AUS_2018","AUS","2018","S2H10_batch1",47,45.64,110,105.92,150,152.21,27,27.79,1.91,1.95,3.17,3.16,143.6,-1.62,0.29
"AUS_2018","AUS","2018","S2H11_batch1",49,47.64,106,103.92,160,113.92,42,35.29,1.9,1.89,2.91,2.9,1231.6,0.39,-0.42
"AUS_2018","AUS","2018","S2H12_batch2",42,42,110,110,150,159.02,45,45,1.93,1.93,3.21,3.21,864,-0.29,-0.34
"AUS_2018","AUS","2018","S2H2_batch1",44,44,NA,NA,130,142.02,30,30,2.09,2.09,3.48,3.48,1998.1,1.8,1.27
"AUS_2018","AUS","2018","S2H3_batch1",46,44.09,108,109.28,120,128.53,27.5,31.19,1.94,1.94,3.21,3.11,919.25,-0.19,0.44
"AUS_2018","AUS","2018","S2H4_batch1",51,51,131,131,125,125,38,38,2.04,2.04,3.58,3.58,1007.4,-0.03,-0.03
"AUS_2018","AUS","2018","S2H5_batch1",45,44.64,104,102.92,135,127.5,30,31.79,2.07,2.02,3.67,3.71,488.7,-0.98,-0.09
"AUS_2018","AUS","2018","S2H6_batch1",44,42.14,106,103.92,130,130.1,40,33.45,1.91,1.86,3.36,3,1143.8,0.23,0.69
